category	file	line	pattern_type	message	code	source_crate
Runtime	crates/python/src/lib.rs	2773	KainError::runtime	Python attribute error ({name}): {err}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	2786	KainError::runtime	Python attribute error ({name}): {err}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	2795	KainError::runtime	Python attribute error ({name}): {err}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	2802	KainError::runtime	Python attribute error ({name}): {err}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	2808	KainError::runtime	Python attribute error ({name}): {err}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	2815	KainError::runtime	Python attribute error ({name}): {err}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	2836	KainError::runtime	Python sequence conversion error ({name}): {err}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	2846	KainError::runtime	Python sequence conversion error ({name}): {err}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	2852	KainError::runtime	Python sequence conversion error ({name}): {err}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	2880	KainError::runtime	Expected struct field {name} to be String, got {other:?}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	2883	KainError::runtime	Missing struct field {name} in typed Python view info	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	2892	KainError::runtime	Expected struct field {name} to be Int, got {other:?}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	2895	KainError::runtime	Missing struct field {name} in typed Python view info	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	2904	KainError::runtime	{fn_name}: expected integer {arg_name}, got {other:?}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	2923	KainError::runtime	{fn_name}: expected integer index or index tuple/array, got {other:?}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	2931	KainError::runtime	{fn_name}: expected at most {} indices for {label}, got {index_count}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	2941	KainError::runtime	{fn_name}: index {index} is outside 0..{}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	2969	KainError::runtime	{fn_name}: expected vector length {expected_len}, got {actual_len}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	2980	KainError::runtime	Expected typed Python image view, got {}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	2991	KainError::runtime	Expected typed Python tensor view, got {}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	3002	KainError::runtime	Expected typed Python geometry view, got {}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	3017	KainError::runtime	py_image_pixel: batch index {batch} is outside 0..{}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	3023	KainError::runtime	py_image_pixel: x index {x} is outside 0..{}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	3029	KainError::runtime	py_image_pixel: y index {y} is outside 0..{}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	3042	KainError::runtime	py_image_pixel: unsupported image layout {other}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	3053	KainError::runtime	Python import error: {err}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	3058	KainError::runtime	Python slice error: {err}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	3066	KainError::runtime	Python indexing error: {err}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	3073	KainError::runtime	Python indexing error: {err}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	3085	KainError::runtime	Python assignment error: {err}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	3091	KainError::runtime	Python assignment error: {err}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	3126	KainError::runtime	native buffer index {index} is out of bounds	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	3135	KainError::runtime	native buffer index {index} is out of bounds	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	3144	KainError::runtime	native buffer index {index} is out of bounds	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	3157	KainError::runtime	Expected bool-compatible value, got {other:?}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	3164	KainError::runtime	native buffer index {index} is out of bounds	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	3174	KainError::runtime	Expected int-compatible value, got {other:?}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	3181	KainError::runtime	native buffer index {index} is out of bounds	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	3198	KainError::runtime	Expected float-compatible value, got {other:?}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	3205	KainError::runtime	native buffer index {index} is out of bounds	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	3251	KainError::runtime	NumPy shared reshape error: {err}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	3269	KainError::runtime	PyTorch shared detach error: {err}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	3271	KainError::runtime	PyTorch shared reshape error: {err}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	3299	KainError::runtime	native buffer index {index} is out of bounds	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	3305	KainError::runtime	Shared Python buffer indexing error: {err}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	3317	KainError::runtime	native buffer index {index} is out of bounds	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	3328	KainError::runtime	Expected bool-compatible value, got {other:?}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	3337	KainError::runtime	Expected int-compatible value, got {other:?}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	3353	KainError::runtime	Expected float-compatible value, got {other:?}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	3365	KainError::runtime	Shared Python buffer assignment error: {err}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	3388	KainError::runtime	{fn_name}: shared backing is unavailable for {} {} (backend={}, dtype={}, shape={:?})	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	3420	KainError::runtime	{fn_name}: decoded {} values but expected {expected_len}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	3451	KainError::runtime	{fn_name}: decoded {} values but expected {expected_len}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	3486	KainError::runtime	{fn_name}: decoded {} vertex values but expected {expected_vertex_len}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	3498	KainError::runtime	{fn_name}: decoded {} index values but expected {expected_index_len}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	3714	KainError::runtime	kain_geometry_vertex: invalid index {index}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	3716	KainError::runtime	kain_geometry_vertex: invalid component count {}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	3733	KainError::runtime	kain_geometry_set_vertex: invalid index {index}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	3735	KainError::runtime	kain_geometry_set_vertex: invalid component count {}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	3745	KainError::runtime	kain_geometry_face: geometry has no index buffer	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	3752	KainError::runtime	kain_geometry_face: invalid index {index}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	3754	KainError::runtime	kain_geometry_face: invalid face size {}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	3768	KainError::runtime	kain_geometry_set_face: geometry has no index buffer	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	3776	KainError::runtime	kain_geometry_set_face: invalid index {index}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	3778	KainError::runtime	kain_geometry_set_face: invalid face size {}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	3792	KainError::runtime	Invalid vector length {count}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	3837	KainError::runtime	kain_image_to_py: torch import error: {err}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	3844	KainError::runtime	kain_image_to_py: torch export error: {err}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	3847	KainError::runtime	kain_image_to_py: unsupported backend {other}; expected numpy or torch	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	3877	KainError::runtime	kain_tensor_to_py: torch import error: {err}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	3884	KainError::runtime	kain_tensor_to_py: torch export error: {err}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	3887	KainError::runtime	kain_tensor_to_py: unsupported backend {other}; expected numpy or torch	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	3926	KainError::runtime	kain_geometry_to_py: dict export error: {err}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	3930	KainError::runtime	kain_geometry_to_py: dict export error: {err}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	3933	KainError::runtime	kain_geometry_to_py: dict export error: {err}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	3951	KainError::runtime	kain_geometry_to_py: trimesh import error: {err}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	3958	KainError::runtime	kain_geometry_to_py: trimesh kwargs error: {err}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	3963	KainError::runtime	kain_geometry_to_py: trimesh kwargs error: {err}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	3966	KainError::runtime	kain_geometry_to_py: trimesh kwargs error: {err}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	3973	KainError::runtime	kain_geometry_to_py: trimesh export error: {err}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	3979	KainError::runtime	kain_geometry_to_py: trimesh points error: {err}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	3986	KainError::runtime	kain_geometry_to_py: point cloud export error: {err}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	3992	KainError::runtime	kain_geometry_to_py: unsupported backend {other}; expected dict, tuple, or trimesh	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	4008	KainError::runtime	{context} error: {err}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	4014	KainError::runtime	{context} error: {err}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	4041	KainError::runtime	PyTorch shared numpy export error: {err}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	4048	KainError::runtime	NumPy import error: {err}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	4052	KainError::runtime	NumPy dtype error for {dtype}: {err}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	4058	KainError::runtime	NumPy frombuffer export error: {err}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	4067	KainError::runtime	Expected bytes when exporting shared Python buffer	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	4080	KainError::runtime	Native buffer storage mismatch: dtype {dtype} requires bool storage	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	4086	KainError::runtime	Cannot encode value {value} as {dtype}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	4092	KainError::runtime	Cannot encode value {value} as {dtype}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	4098	KainError::runtime	Cannot encode value {value} as {dtype}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	4104	KainError::runtime	Cannot encode value {value} as {dtype}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	4110	KainError::runtime	Cannot encode value {value} as {dtype}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	4116	KainError::runtime	Cannot encode value {value} as {dtype}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	4122	KainError::runtime	Cannot encode value {value} as {dtype}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	4133	KainError::runtime	Unsupported dtype for native Python export: {other}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	4148	KainError::runtime	Native buffer storage mismatch: dtype {dtype} requires int storage	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	4169	KainError::runtime	Native buffer storage mismatch: dtype {dtype} requires float storage	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	4188	KainError::runtime	image batch index {batch} is outside 0..{}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	4194	KainError::runtime	image x index {x} is outside 0..{}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	4200	KainError::runtime	image y index {y} is outside 0..{}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	4207	KainError::runtime	Invalid image width {}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	4209	KainError::runtime	Invalid image height {}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	4211	KainError::runtime	Invalid image channels {}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	4213	KainError::runtime	Invalid image batch {batch}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	4214	KainError::runtime	Invalid image x {x}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	4215	KainError::runtime	Invalid image y {y}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	4243	KainError::runtime	Unsupported native image layout {other}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	4253	KainError::runtime	{fn_name}: expected {} indices, got {}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	4264	KainError::runtime	{fn_name}: index {coord} is outside 0..{}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	4270	KainError::runtime	{fn_name}: invalid index {coord}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	4274	KainError::runtime	{fn_name}: invalid shape {:?}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	4288	KainError::runtime	Invalid negative dimension in shape {:?}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	4294	KainError::runtime	Invalid dimension {dim} in shape {:?}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	4305	KainError::runtime	Expected vector length {expected_len}, got {}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	4314	KainError::runtime	Expected vector length {expected_len}, got {}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	4322	KainError::runtime	Expected vector of length {expected_len}, got {other:?}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	4330	KainError::runtime	{fn_name}: {err}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	4353	KainError::runtime	Expected Python bytes payload for native buffer decode	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	4404	KainError::runtime	Cannot materialize uint64 value {raw} into Kain Int	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	4440	KainError::runtime	Unsupported dtype for native Kain buffer materialization: {other}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	4450	KainError::runtime	Expected Kain native image, got {}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	4461	KainError::runtime	Expected Kain native tensor, got {}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	4472	KainError::runtime	Expected Kain native geometry, got {}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	4505	KainError::runtime	PyTorch dtype error: {err}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	4509	KainError::runtime	PyTorch dtype string error: {err}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	4517	KainError::runtime	PyTorch element_size error: {err}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	4525	KainError::runtime	PyTorch numel error: {err}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	4533	KainError::runtime	PyTorch is_contiguous error: {err}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	4539	KainError::runtime	PyTorch stride error: {err}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	4583	KainError::runtime	Expected Python object handle, got {}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	4617	KainError::runtime	Python dict conversion error: {err}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	4623	KainError::runtime	Cannot convert Kain value to Python object: {other:?}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	4720	KainError::runtime	PyTorch scalar item error: {err}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	4754	KainError::runtime	Python array conversion error: {err}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	4805	KainError::runtime	Python Error: {err}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	4815	KainError::runtime	Python Error in run(): {err}	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	4826	KainError::runtime	Python runtime is not registered for this environment	KAIN-RUNTIME-XXXX	python
Runtime	crates/python/src/lib.rs	4833	KainError::runtime	Python scope error: {err}	KAIN-RUNTIME-XXXX	python
Runtime	crates/service-bridge/src/lib.rs	193	KainError::runtime	{name}: expected Int at arg {index}, got {other:?}	KAIN-RUNTIME-XXXX	service-bridge
Runtime	crates/service-bridge/src/lib.rs	196	KainError::runtime	{name}: missing arg {index}	KAIN-RUNTIME-XXXX	service-bridge
Runtime	crates/service-bridge/src/lib.rs	213	KainError::runtime	{name}: expected String at arg {index}, got {other:?}	KAIN-RUNTIME-XXXX	service-bridge
Runtime	crates/service-bridge/src/lib.rs	216	KainError::runtime	{name}: missing arg {index}	KAIN-RUNTIME-XXXX	service-bridge
Runtime	crates/service-bridge/src/lib.rs	395	KainError::runtime	kain_service_open_workspace: lock poisoned	KAIN-RUNTIME-XXXX	service-bridge
Runtime	crates/service-bridge/src/lib.rs	412	KainError::runtime	kain_service_close_workspace: lock poisoned	KAIN-RUNTIME-XXXX	service-bridge
Runtime	crates/service-bridge/src/lib.rs	428	KainError::runtime	kain_service_open_document: lock poisoned	KAIN-RUNTIME-XXXX	service-bridge
Runtime	crates/service-bridge/src/lib.rs	460	KainError::runtime	kain_service_update_document: lock poisoned	KAIN-RUNTIME-XXXX	service-bridge
Runtime	crates/service-bridge/src/lib.rs	479	KainError::runtime	kain_service_close_document: lock poisoned	KAIN-RUNTIME-XXXX	service-bridge
Runtime	crates/service-bridge/src/lib.rs	496	KainError::runtime	kain_service_check_document: lock poisoned	KAIN-RUNTIME-XXXX	service-bridge
Runtime	crates/service-bridge/src/lib.rs	632	KainError::runtime	kain_service_hover_at: lock poisoned	KAIN-RUNTIME-XXXX	service-bridge
Runtime	crates/service-bridge/src/lib.rs	675	KainError::runtime	kain_service_definition_at: lock poisoned	KAIN-RUNTIME-XXXX	service-bridge
Runtime	crates/service-bridge/src/lib.rs	705	KainError::runtime	kain_service_references_at: lock poisoned	KAIN-RUNTIME-XXXX	service-bridge
Runtime	crates/service-bridge/src/lib.rs	735	KainError::runtime	kain_service_completions_at: lock poisoned	KAIN-RUNTIME-XXXX	service-bridge
Runtime	crates/service-bridge/src/lib.rs	763	KainError::runtime	kain_service_document_symbols: lock poisoned	KAIN-RUNTIME-XXXX	service-bridge
Runtime	crates/service-bridge/src/lib.rs	805	KainError::runtime	kain_service_workspace_symbols: lock poisoned	KAIN-RUNTIME-XXXX	service-bridge
Runtime	crates/service-bridge/src/lib.rs	847	KainError::runtime	kain_service_semantic_tokens: lock poisoned	KAIN-RUNTIME-XXXX	service-bridge
Runtime	crates/service-bridge/src/lib.rs	886	KainError::runtime	kain_service_format_document: lock poisoned	KAIN-RUNTIME-XXXX	service-bridge
Runtime	crates/sys-codegen/src/codegen_rust/artifact_bundle.rs	45	KainError::runtime	Failed to serialize Rust shader reflection bundle: {}	KAIN-RUNTIME-XXXX	sys-codegen
Shader	crates/core/src/types.rs	8430	type_error_with_code	subgroup cannot be nested inside another subgroup	KAIN-SHADER-0042	core
Shader	crates/core/src/types.rs	8431	DiagnosticCode	ShaderSubgroupNested	KAIN-SHADER-0042	core
Shader	crates/core/src/types.rs	8438	type_error_with_code	return inside subgroup would cause divergent warp execution	KAIN-SHADER-0043	core
Shader	crates/core/src/types.rs	8439	DiagnosticCode	ShaderSubgroupDivergentEscape	KAIN-SHADER-0043	core
Shader	crates/core/src/types.rs	8447	type_error_with_code	break/continue inside subgroup outside of a loop would cause divergent warp execution	KAIN-SHADER-0043	core
Shader	crates/core/src/types.rs	8448	DiagnosticCode	ShaderSubgroupDivergentEscape	KAIN-SHADER-0043	core
Shader	crates/error/src/builder.rs	158	ErrorKind	Shader	KAIN-SHADER-XXXX	error
Shader	crates/error/src/builder.rs	162	ErrorKind	Shader	KAIN-SHADER-XXXX	error
Shader	crates/error/src/builder.rs	166	ErrorKind	Shader	KAIN-SHADER-XXXX	error
Shader	crates/error/src/builder.rs	170	ErrorKind	Shader	KAIN-SHADER-XXXX	error
Shader	crates/error/src/builder.rs	174	ErrorKind	Shader	KAIN-SHADER-XXXX	error
Shader	crates/error/src/builder.rs	178	ErrorKind	Shader	KAIN-SHADER-XXXX	error
Shader	crates/error/src/builder.rs	182	ErrorKind	Shader	KAIN-SHADER-XXXX	error
Shader	crates/error/src/builder.rs	186	ErrorKind	Shader	KAIN-SHADER-XXXX	error
Shader	crates/error/src/builder.rs	190	ErrorKind	Shader	KAIN-SHADER-XXXX	error
Shader	crates/error/src/builder.rs	194	ErrorKind	Shader	KAIN-SHADER-XXXX	error
Shader	crates/error/src/builder.rs	198	ErrorKind	Shader	KAIN-SHADER-XXXX	error
Shader	crates/error/src/builder.rs	202	ErrorKind	Shader	KAIN-SHADER-XXXX	error
Shader	crates/error/src/builder.rs	206	ErrorKind	Shader	KAIN-SHADER-XXXX	error
Shader	crates/error/src/diagnostic_registry.rs	89	DiagnosticCode	ShaderUnsupportedCall	KAIN-SHADER-0001	error
Shader	crates/error/src/diagnostic_registry.rs	89	ErrorKind	Shader	KAIN-SHADER-XXXX	error
Shader	crates/error/src/error.rs	817	ErrorKind	Shader	KAIN-SHADER-XXXX	error
Shader	crates/error/src/report.rs	699	ErrorKind	Shader	KAIN-SHADER-XXXX	error
Shader	crates/gpu/src/codegen_ptx.rs	607	DiagnosticCode	ShaderStageMismatch	KAIN-SHADER-0002	gpu
Shader	crates/gpu/src/codegen_spirv.rs	772	ErrorKind	Shader	KAIN-SHADER-XXXX	gpu
Shader	crates/gpu/src/codegen_spirv.rs	773	DiagnosticCode	ShaderUniformBindingError	KAIN-SHADER-0003	gpu
Shader	crates/gpu/src/codegen_spirv.rs	788	DiagnosticCode	ShaderUniformBindingError	KAIN-SHADER-0003	gpu
Shader	crates/gpu/src/codegen_spirv.rs	2498	DiagnosticCode	ShaderUnsupportedCall	KAIN-SHADER-0001	gpu
Shader	crates/gpu/src/codegen_spirv.rs	2515	DiagnosticCode	ShaderUnsupportedCall	KAIN-SHADER-0001	gpu
State	crates/check/src/validate_semantic_contracts.rs	341	DiagnosticCode	StateGeneric	KAIN-STATE-0001	check
State	crates/check/src/validate_semantic_contracts.rs	615	DiagnosticCode	StateGeneric	KAIN-STATE-0001	check
State	crates/check/src/validate_semantic_contracts.rs	692	DiagnosticCode	StateGeneric	KAIN-STATE-0001	check
State	crates/check/src/validate_semantic_contracts.rs	715	DiagnosticCode	StateGeneric	KAIN-STATE-0001	check
State	crates/check/src/validate_semantic_contracts.rs	1022	DiagnosticCode	StateGeneric	KAIN-STATE-0001	check
State	crates/check/src/validate_semantic_contracts.rs	1047	DiagnosticCode	StateGeneric	KAIN-STATE-0001	check
State	crates/error/src/diagnostic_registry.rs	92	DiagnosticCode	StateGeneric	KAIN-STATE-0001	error
State	crates/error/src/diagnostic_registry.rs	92	ErrorKind	State	KAIN-STATE-XXXX	error
State	crates/error/src/error.rs	827	ErrorKind	State	KAIN-STATE-XXXX	error
State	crates/error/src/report.rs	702	ErrorKind	State	KAIN-STATE-XXXX	error
Test	crates/error/src/diagnostic_registry.rs	93	DiagnosticCode	TestGeneric	KAIN-TEST-0001	error
Test	crates/error/src/diagnostic_registry.rs	93	ErrorKind	Test	KAIN-TEST-XXXX	error
Test	crates/error/src/error.rs	828	ErrorKind	Test	KAIN-TEST-XXXX	error
Test	crates/error/src/report.rs	703	ErrorKind	Test	KAIN-TEST-XXXX	error
Type	crates/check/src/validate.rs	286	ErrorKind	Type	KAIN-TYPE-XXXX	check
Type	crates/check/src/validate.rs	287	DiagnosticCode	TypeGeneric	KAIN-TYPE-0001	check
Type	crates/check/src/validate.rs	304	ErrorKind	Type	KAIN-TYPE-XXXX	check
Type	crates/check/src/validate.rs	305	DiagnosticCode	TypeGeneric	KAIN-TYPE-0001	check
Type	crates/check/src/validate.rs	360	DiagnosticCode	TypeGeneric	KAIN-TYPE-0001	check
Type	crates/check/src/validate.rs	491	ErrorKind	Type	KAIN-TYPE-XXXX	check
Type	crates/check/src/validate.rs	492	DiagnosticCode	TypeGeneric	KAIN-TYPE-0001	check
Type	crates/check/src/validate.rs	518	ErrorKind	Type	KAIN-TYPE-XXXX	check
Type	crates/check/src/validate.rs	519	DiagnosticCode	TypeGeneric	KAIN-TYPE-0001	check
Type	crates/check/src/validate.rs	864	DiagnosticCode	TypeGeneric	KAIN-TYPE-0001	check
Type	crates/check/src/validate_semantic_contracts.rs	164	ErrorKind	Type	KAIN-TYPE-XXXX	check
Type	crates/check/src/validate_semantic_contracts.rs	253	ErrorKind	Type	KAIN-TYPE-XXXX	check
Type	crates/check/src/validate_semantic_contracts.rs	498	ErrorKind	Type	KAIN-TYPE-XXXX	check
Type	crates/check/src/validate_semantic_contracts.rs	516	ErrorKind	Type	KAIN-TYPE-XXXX	check
Type	crates/check/src/validate_semantic_contracts.rs	531	ErrorKind	Type	KAIN-TYPE-XXXX	check
Type	crates/check/src/validate_semantic_contracts.rs	796	ErrorKind	Type	KAIN-TYPE-XXXX	check
Type	crates/check/src/validate_semantic_contracts.rs	804	ErrorKind	Type	KAIN-TYPE-XXXX	check
Type	crates/core/src/monomorphize.rs	190	type_error	Generic function {} not found	KAIN-TYPE-XXXX	core
Type	crates/core/src/monomorphize.rs	190	KainError::type_error	Generic function {} not found	KAIN-TYPE-XXXX	core
